code,buy_date,sell_date,shares,avg_cost,sell_price,loss_amount,return,holding_days,max_position_value,name,industry,contribution
300410,2025-11-03,2026-05-07 00:00:00,9900,16.81725403904,10.34964,-64029.378986496005,-0.38458205031724657,185,94144.04999999999,正业科技,专用机械,0.0008256173260555473
603392,2022-05-06,2022-11-01 00:00:00,100,728.3077427025399,88.1304305508,-64017.73121517399,-0.8789928688334777,179,61564.95870524999,万泰生物,生物制药,0.0008254671355966422
002036,2019-11-01,2020-05-07 00:00:00,4700,24.50065293420425,10.882494612,-64005.34411435998,-0.5558283837894196,188,49986.915278299995,联创电子,元器件,0.0008253074119633113
000807,2007-02-01,2007-08-01 00:00:00,2600,34.73201972933,10.12757197032,-63971.564173426,-0.7084082051880325,181,64155.892762962,云铝股份,铝,0.0008248718415275257
300291,2026-05-07,2018-10-18,17500,7.9849715796136,4.33,-63962.00264323799,-0.4577313197889262,-2758,114389.275,百纳千成,影视音像,0.0008247485517953469
600562,2019-11-01,2020-05-07 00:00:00,3600,31.96645667131583,14.213197575,-63911.73274673699,-0.555371503287263,188,49766.03023391999,国睿科技,通信设备,0.0008241003540744382
300070,2016-05-04,2016-08-02 00:00:00,2000,49.262912022323995,17.349205328100002,-63827.41338844799,-0.6478242025108456,90,33878.766009088,碧水源,环境保护,0.0008230131106210859
688568,2025-05-07,2025-11-03 00:00:00,1600,80.03879266508123,40.15962704313,-63806.664995121966,-0.4982479656936334,180,68576.99378329799,中科星图,软件服务,0.0008227455735421867
601008,2021-05-07,2021-11-02 00:00:00,18300,6.747799193873442,3.264710022,-63740.53184528399,-0.5161815092298327,179,64550.675473284,连云港,港口,0.0008218928294550642
000683,2012-05-03,2012-11-01 00:00:00,10100,8.613831028178614,2.31623408736,-63605.72910226801,-0.7311029111457084,182,33258.043823004,博源化工,化工原料,0.0008201546354885525
600505,2013-11-01,2014-05-06 00:00:00,2900,30.126649192294824,8.230455605700001,-63498.96140112499,-0.7268048114755152,186,62096.085038987985,西昌电力,水力发电,0.0008187779352093668
000852,2021-11-02,2022-11-01 00:00:00,5600,17.3345555526,6.02397,-63339.279094560006,-0.6524877732387856,364,62094.56709456001,石化机械,化工机械,0.0008167189354025381
000795,2011-08-02,2012-05-03 00:00:00,5400,18.657558806924072,6.930694847520001,-63325.06538078198,-0.6285315287363358,275,46645.311300588,英洛华,矿物制品,0.0008165356587793929
002738,2019-05-07,2019-11-01 00:00:00,5000,19.653142534225196,7.00028794476,-63264.27294732598,-0.6438082137465158,178,59164.22024112599,中矿资源,小金属,0.0008157517797671516
002909,2021-05-07,2021-11-02 00:00:00,9900,12.05655410778,5.6842593507000005,-63085.718095091994,-0.5285336672580441,179,64350.89591931,集泰股份,化工原料,0.000813449430720681
000690,2013-05-03,2013-08-01 00:00:00,9700,9.695540653974435,3.19409295975,-63064.04263397702,-0.6705606140240705,90,34552.98211365,宝新能源,火力发电,0.0008131699397037442
300682,2021-11-02,2022-05-06 00:00:00,1000,82.39844187775199,19.3720323762,-63026.40950155199,-0.7648980741050815,185,49888.052165952,朗新科技,软件服务,0.0008126846848620504
600446,2015-05-05,2016-05-04 00:00:00,1100,87.92263176787999,30.73682268972,-62904.38998597599,-0.6504105703879894,365,62686.35545171999,金证股份,软件服务,0.0008111113223248673
600078,2022-05-06,2022-11-01 00:00:00,1500,54.733576964065996,12.87932963814,-62781.37098888899,-0.7646905180964947,179,54895.05836314499,澄星股份,化工原料,0.0008095250721216531
688369,2022-11-01,2023-02-01 00:00:00,600,159.011775923,54.515773656,-62697.601360199995,-0.6571588906572632,92,64430.7421758,致远互联,软件服务,0.000808444917075054
000823,2010-05-05,2010-11-02 00:00:00,1100,70.96198287451,14.036557392,-62617.968030761,-0.8021960939729882,181,64031.028310249,超声电子,元器件,0.0008074180969253506
300159,2016-05-04,2016-11-01 00:00:00,2600,38.425044833945,14.35634844084,-62578.610622073,-0.6263804374755737,181,67794.81908499301,新研股份,农用机械,0.0008069106086592483
300604,2022-11-01,2023-05-05 00:00:00,500,169.43024729030398,44.53976049516,-62445.24339757198,-0.7371203713180858,185,54922.78106515199,长川科技,半导体,0.0008051909247732122
000799,2011-11-01,2013-05-03 00:00:00,600,121.65957353216332,17.74869988365,-62346.52418910799,-0.8541117696836431,549,66862.31489437498,酒鬼酒,白酒,0.0008039180045885646
601007,2015-08-03,2015-11-03 00:00:00,6200,18.746483200606452,8.70023504601,-62286.738558498,-0.5359004164723256,92,77871.39708348,金陵饭店,酒店餐饮,0.0008031471076462224
002655,2021-11-02,2022-05-06 00:00:00,2600,32.70333603537,8.760881199149999,-62250.38257417201,-0.7321104736937312,185,50289.934394699994,共达电声,元器件,0.0008026783208011761
600770,2011-11-01,2012-05-03 00:00:00,1100,65.81726010950999,9.40883703471,-62049.265382279984,-0.8570460541952808,184,67092.02499999998,综艺股份,综合类,0.0008000850450139987
000567,2017-11-01,2018-05-03 00:00:00,12700,9.779969214290867,4.8967009974,-62017.506354514015,-0.49931325036844165,183,73663.32241067801,海德股份,多元金融,0.0007996755329431758
002073,2017-11-01,2018-05-03 00:00:00,8800,14.09364356138375,7.05483058752,-61941.55417000101,-0.4994317433392407,183,72911.76244352,软控股份,专用机械,0.0007986961787704775
000628,2016-11-01,2017-05-03 00:00:00,4900,22.841470841577138,10.21630662684,-61863.30465221198,-0.5527299140367183,183,74116.48223979998,高新发展,建筑工程,0.0007976872019747515
000554,2011-05-04,2011-11-01 00:00:00,3200,27.125766768412806,7.7976866079,-61849.856513640974,-0.7125358086843028,181,38121.175412319986,泰山石油,石油贸易,0.00079751379694751
002035,2017-11-01,2018-05-03 00:00:00,4700,27.81589950607553,14.66088608835,-61828.56306330999,-0.47293144033872503,183,72529.455923925,华帝股份,家用电器,0.000797239231711941
002625,2020-11-03,2021-05-07 00:00:00,4300,32.26768824348837,17.93285261658,-61639.793195706,-0.4442473696516249,185,83782.02270438001,光启技术,航空,0.0007948051666655825
002250,2013-11-01,2014-05-06 00:00:00,2100,41.07841721173667,11.72617541667,-61639.70776964001,-0.7145416933610658,186,39335.980483800005,联化科技,化工原料,0.0007948040651518509
002321,2015-11-03,2016-05-04 00:00:00,2900,31.07228615767138,9.82137483396,-61627.64283876299,-0.683918499458875,183,62320.18722929999,华英农业,农业综合,0.000794648495690966
000703,2011-11-01,2012-05-03 00:00:00,1400,53.499573586744994,9.51721282044,-61575.30507282699,-0.822106753710688,184,39805.90135521999,恒逸石化,化纤,0.0007939736341344777
300092,2019-05-07,2019-11-01 00:00:00,6000,16.906311865443,6.64649760924,-61558.885537218004,-0.6068629478659011,178,61924.595510777996,科新机电,专用机械,0.0007937619148690539
000768,2009-08-03,2010-05-05 00:00:00,9600,17.953326371814164,11.54268044532,-61542.20089434397,-0.35707287851451086,275,134148.275797536,中航西飞,航空,0.0007935467772173401
000514,2007-05-09,2007-11-01 00:00:00,3100,29.61897077365032,9.76793121108,-61538.222643967994,-0.6702136854880263,176,64121.910732879995,渝开发,区域地产,0.0007934954802581975
002189,2017-05-03,2017-11-01 00:00:00,3300,36.02429417951,17.39315935008,-61482.744937119,-0.5171825084647201,182,60459.05945679599,中光学,元器件,0.0007927801311995409
300674,2023-05-05,2023-11-01 00:00:00,3900,31.415188306039997,15.66785828817,-61414.587069692985,-0.5012648615842408,180,68031.114563412,宇信科技,软件服务,0.0007919012796919261
603369,2018-08-01,2018-11-01 00:00:00,12000,17.938263593249996,12.82935077703,-61306.95379463996,-0.2848053151667608,92,215259.16311899995,今世缘,白酒,0.0007905134183983999
300215,2024-11-01,2025-05-07 00:00:00,5600,16.47214814817,5.544449999999999,-61195.109629752,-0.6634045571878875,187,33801.768,电科院,电气设备,0.0007890712604107488
000652,2015-05-05,2015-11-03 00:00:00,6500,15.818159345142,6.45363105885,-60869.433860897996,-0.5920112499794732,182,68730.088492065,泰达股份,批发业,0.0007848718825361167
601126,2023-11-01,2024-05-07 00:00:00,2500,39.75725543389599,15.43213973268,-60812.789253039984,-0.6118409189905256,188,67214.82541773998,四方股份,电气设备,0.0007841414870455551
600763,2019-11-01,2020-05-07 00:00:00,700,174.40963945548,87.620525766,-60752.379582636,-0.4976164962007956,188,79521.244803,通策医疗,医疗保健,0.0007833625435146901
000962,2011-11-01,2012-05-03 00:00:00,800,92.72575845658125,16.8039708084,-60737.430118545,-0.8187777475417638,184,38567.7485193,东方钽业,小金属,0.0007831697798683119
600872,2019-11-01,2020-05-07 00:00:00,1200,95.84273739540501,45.23623320528,-60727.80502815001,-0.5280160559411489,188,49055.069359295994,中炬高新,食品,0.0007830456705684758
002052,2025-08-01,2026-05-07 00:00:00,35200,12.939948437012186,11.21877,-60585.480982828965,-0.1330127739990905,279,366446.07999999996,同洲电子,家用电器,0.0007812104942854736
600641,2018-05-03,2018-11-01 00:00:00,4300,21.02647966209488,6.99048597654,-60354.77284788598,-0.6675389276340928,182,94086.99299999999,先导基电,半导体,0.0007782356624741099
600596,2018-11-01,2019-05-07 00:00:00,2000,36.573849065754004,6.53886626832,-60069.96559486801,-0.8212147084501784,187,30109.627835287003,新安股份,化工原料,0.000774563257612468
300150,2020-11-03,2021-05-07 00:00:00,13900,7.982820726456114,3.6663303996,-59999.21554329998,-0.5407224432024008,185,83496.57089773999,世纪瑞尔,软件服务,0.0007736509815710869
600160,2024-05-07,2024-11-01 00:00:00,2800,42.665637894164995,21.29254614,-59844.65691166199,-0.5009439166755785,178,66177.71688528,巨化股份,化工原料,0.0007716580482303048
600206,2019-05-07,2019-11-01 00:00:00,5300,21.04726002246792,9.78082464474,-59712.10750195798,-0.5352922596908585,178,39446.84511767999,有研新材,半导体,0.0007699489095358135
000762,2015-11-03,2016-05-04 00:00:00,1600,59.130489743325,21.88221671916,-59597.236838664,-0.629933443572904,183,113590.47700000001,西藏矿业,小金属,0.0007684677268135666
600547,2010-11-02,2011-05-04 00:00:00,1300,68.29610997748,22.47306521922,-59569.958185737996,-0.6709466289276171,183,39056.095178100004,山东黄金,黄金,0.0007681159862712771
600299,2024-05-07,2024-11-01 00:00:00,7000,19.230083981107995,10.73643646635,-59455.53260330597,-0.441685409335826,178,67961.4570635,安迪苏,饲料,0.0007666405425781592
002819,2020-11-03,2021-02-02 00:00:00,2400,54.510598902759995,29.77877096046,-59356.387061519985,-0.4537067733638084,91,81266.36716598399,东方中科,电器仪表,0.0007653621251017546
600171,2015-05-05,2015-11-03 00:00:00,3600,31.67745175595,15.21731170575,-59256.504180719996,-0.5196169242719557,182,72604.111608028,上海贝岭,半导体,0.0007640742001168473
002316,2024-11-01,2025-05-07 00:00:00,10000,9.602513363643201,3.68631,-59162.033636432,-0.616109880777983,187,34334.3,亚联发展,软件服务,0.0007628560637019601
000034,2015-05-05,2016-02-02 00:00:00,11200,23.486580660399994,18.2055116646,-59147.97275295994,-0.22485474033707442,273,157764.555636688,神州数码,软件服务,0.0007626747577265166
300489,2021-05-07,2021-08-03 00:00:00,3500,41.794610000000006,24.92505,-59043.46000000002,-0.4036300374617685,88,82482.4,光智科技,专用机械,0.0007613271335420673
600637,2013-11-01,2014-05-06 00:00:00,1200,68.14386588843166,19.00110822165,-58971.30920013799,-0.7211618687328437,186,39680.32480612199,东方明珠,影视音像,0.0007603967957596655
301001,2024-11-01,2025-05-07 00:00:00,1400,71.81844888789999,29.75414211396,-58890.02948351599,-0.5857033593080985,187,66894.12263534,凯淳股份,互联网,0.0007593487465147375
002151,2020-11-03,2021-05-07 00:00:00,1400,81.9183880944,39.96609680709,-58733.20780223401,-0.5121230075836647,185,110584.474,北斗星通,通信设备,0.0007573266326161336
600698,2017-05-03,2017-08-01 00:00:00,5600,21.455183750000003,10.96902,-58722.517000000014,-0.48874732895261275,90,83850.76699999998,湖南天雁,汽车配件,0.0007571887816531299
002307,2015-05-05,2015-11-03 00:00:00,5600,17.93222371351125,7.4596205124,-58646.57792622299,-0.5840102916639691,182,67236.22681775999,北新路桥,建筑工程,0.0007562095965348713
300136,2015-11-03,2016-05-04 00:00:00,1600,56.113841663879995,19.517518944,-58554.116351807985,-0.6521799547977971,183,73074.916950035,信维通信,元器件,0.0007550173644839014
600345,2017-11-01,2018-05-03 00:00:00,2800,49.486411455195,28.62300060774,-58417.55037287399,-0.4215987830587541,183,112072.975014,长江通信,通信设备,0.0007532564347334906
000537,2010-11-02,2011-05-04 00:00:00,4400,20.496869960839998,7.23791132352,-58339.418004208,-0.6468772384589312,183,216067.79818624,绿发电力,新型电力,0.000752248968499748
000886,2017-11-01,2018-05-03 00:00:00,10800,10.630829685401851,5.23808962704,-58241.59263030799,-0.5072736764626291,183,73650.09240388799,海南高速,区域地产,0.00075098757373225
600763,2015-11-03,2016-05-04 00:00:00,700,104.70583228248002,21.64308341184,-58143.924209448014,-0.7932962955353783,183,79521.244803,通策医疗,医疗保健,0.0007497282027724366
000603,2025-05-07,2025-11-03 00:00:00,4500,35.992997581429776,23.0760040968,-58126.470680834,-0.3588751799681772,180,61759.78607798998,盛达资源,铅锌,0.0007495031508376432
600322,2011-05-04,2011-11-01 00:00:00,7900,11.004227637187592,3.65308718607,-58074.00956382898,-0.6680287516295293,181,38425.067646965996,津投城开,区域地产,0.0007488266987490995
300256,2015-11-03,2016-05-04 00:00:00,4100,21.810866192481217,7.67522378331,-57956.133877602,-0.6481009183415258,183,62192.797362695994,星星科技,摩托车,0.0007473067682045566
300080,2018-05-03,2019-05-07 00:00:00,7200,13.923900368155556,5.88411,-57886.49065072,-0.5774093576928226,369,42017.975999999995,易成新能,电气设备,0.0007464087639498484
603456,2021-11-02,2022-05-06 00:00:00,700,123.83602384439,41.14189184508,-57885.892399517004,-0.6677712141599594,185,54355.476252076995,九洲药业,医疗保健,0.0007464010498884856
002587,2023-05-05,2023-11-01 00:00:00,11300,11.282781172583274,6.163168662,-57851.62136959099,-0.45375448059063095,180,68273.034901071,奥拓电子,元器件,0.0007459591471785647
600072,2016-05-04,2016-11-01 00:00:00,2100,42.151296444399996,14.64479850204,-57763.64567895599,-0.6525658820160529,181,37505.019552,中船科技,电气设备,0.000744824757690338
600113,2015-05-05,2015-11-03 00:00:00,5700,18.378319481627365,8.25713915544,-57690.72785926797,-0.5507130473112851,182,66956.00995683599,浙江东日,区域地产,0.0007438845296846078
600149,2019-05-07,2019-11-01 00:00:00,6300,14.373724444444443,5.22477,-57638.412999999986,-0.6365054846992413,178,39099.06,廊坊发展,综合类,0.0007432099634947512
000520,2018-11-01,2019-05-07 00:00:00,4900,14.98251857142857,3.22677,-57603.16799999999,-0.7846310028172833,187,58846.78799999999,凤凰航运,水运,0.0007427555020722382
600592,2019-05-07,2019-11-01 00:00:00,4700,25.745404309518513,13.49256903489,-57588.32579075401,-0.4759232027324749,178,58379.771181731994,龙溪股份,机械基件,0.0007425641214075436
000981,2020-11-03,2021-05-07 00:00:00,71900,1.8708940201272601,1.072926,-57373.90064715,-0.4265169547513875,185,83775.29160000001,山子高科,汽车配件,0.0007397992482117758
000970,2025-11-03,2026-05-07 00:00:00,6800,20.682952106875877,12.25082734956,-57338.44834974797,-0.40768477893021315,185,94144.36445413998,中科三环,矿物制品,0.000739342113823673
300465,2023-05-05,2023-11-01 00:00:00,4800,22.338938090218743,10.43955,-57117.06283304997,-0.5326747422890693,180,67843.77599999998,高伟达,软件服务,0.0007364874911298909
002079,2015-05-05,2015-11-03 00:00:00,6600,16.129941845744998,7.50031500717,-56955.53713459499,-0.5350066925908634,182,67082.68769202,苏州固锝,电气设备,0.0007344047219798765
300302,2022-11-01,2023-05-05 00:00:00,3700,26.321436849816212,10.93905,-56914.83134431999,-0.58440528674724,185,66907.86534431999,同有科技,IT设备,0.0007338798472074862
300651,2026-05-07,2018-10-18,3400,37.84709046942353,21.15984933,-56736.61987403999,-0.44091212646597144,-2758,114586.66703484,金陵体育,文教休闲,0.0007315819258486671
300661,2021-11-02,2022-11-01 00:00:00,200,369.68142563351995,86.1092892153,-56714.427283643985,-0.7670716372408075,364,48768.54532950399,圣邦股份,半导体,0.0007312957667849526
600131,2019-11-01,2020-05-07 00:00:00,2400,42.2951028374875,18.66684454992,-56707.81989016199,-0.5586523427630732,188,48886.87339536,国网信通,通信设备,0.0007312105687301666
600808,2025-11-03,2026-05-07 00:00:00,23200,6.220226742643706,3.78621,-56469.188429333975,-0.39130675509896373,185,94053.95999999998,马钢股份,普钢,0.0007281335707689166
002530,2024-11-01,2025-05-07 00:00:00,4300,23.539330089856975,10.4255365275,-56389.31231813499,-0.5571013921083365,187,67068.24362738499,金财互联,专用机械,0.0007271036201058353
600986,2015-05-05,2015-11-03 00:00:00,4500,26.559315582355104,14.04971972649,-56293.18135139297,-0.47100595710289894,182,67481.16945569999,浙文互联,互联网,0.0007258640736200038
600802,2018-11-01,2019-05-07 00:00:00,2300,30.772234531299127,6.32967847551,-56217.87892831499,-0.7943055299064505,187,45785.20554607999,福建水泥,水泥,0.0007248930976997117
