date,cash,stock_value,total_value
2010-05-25,2541677.7440266353,1183848.3543210002,3725526.0983476355
2010-05-26,2541677.7440266353,1186531.164262,3728208.9082886353
2010-05-27,2541677.7440266353,1211992.828727,3753670.5727536352
2010-05-28,2541677.7440266353,1217208.337819,3758886.0818456355
2010-05-31,2541677.7440266353,1179877.1379310002,3721554.8819576353
2010-06-01,2541677.7440266353,1158408.347224,3700086.091250635
2010-06-02,2541677.7440266353,1181607.4737759999,3723285.2178026354
2010-06-03,2541677.7440266353,1165763.641302,3707441.3853286356
2010-06-04,2541677.7440266353,1172709.4238839997,3714387.167910635
2010-06-07,2541677.7440266353,1165535.634596,3707213.3786226353
2010-06-08,2541677.7440266353,1183701.841214,3725379.585240635
2010-06-09,2541677.7440266353,1213031.4371929998,3754709.181219635
2010-06-10,2541677.7440266353,1215315.9573450002,3756993.7013716353
2010-06-11,2541677.7440266353,1203402.7089719998,3745080.4529986354
2010-06-17,2541677.7440266353,1190152.7124690001,3731830.456495635
2010-06-18,2541677.7440266353,1138043.5504380001,3679721.2944646357
2010-06-21,2541677.7440266353,1169810.3470479997,3711488.0910746353
2010-06-22,2541677.7440266353,1180315.9607760005,3721993.704802636
2010-06-23,2541677.7440266353,1176912.209869,3718589.953895635
2010-06-24,2541677.7440266353,1175693.412809,3717371.156835635
2010-06-25,2541677.7440266353,1156544.2807590002,3698222.0247856355
2010-06-28,2541677.7440266353,1133971.6327649998,3675649.376791635
2010-06-29,2541677.7440266353,1062495.9862910002,3604173.7303176355
2010-06-30,2541677.7440266353,1037089.4010799997,3578767.145106635
2010-07-01,2541677.7440266353,1023973.6183390002,3565651.3623656356
2010-07-02,2541677.7440266353,1020999.7752370002,3562677.5192636354
2010-07-05,2541677.7440266353,1013870.50348,3555548.2475066353
2010-07-06,2541677.7440266353,1042613.9747769999,3584291.7188036353
2010-07-07,2541677.7440266353,1054192.6197940002,3595870.3638206357
2010-07-08,2541677.7440266353,1047293.2093699998,3588970.953396635
2010-07-09,2541677.7440266353,1078146.236332,3619823.980358635
2010-07-12,2541677.7440266353,1089309.5483539999,3630987.292380635
2010-07-13,2541677.7440266353,1075918.826585,3617596.570611635
2010-07-14,2541677.7440266353,1090684.7257949999,3632362.469821635
2010-07-15,2541677.7440266353,1065809.009535,3607486.7535616355
2010-07-16,2541677.7440266353,1071879.824619,3613557.5686456356
2010-07-19,2541677.7440266353,1097550.6499490002,3639228.3939756355
2010-07-20,2541677.7440266353,1130257.9469109995,3671935.6909376346
2010-07-21,2541677.7440266353,1131915.8777340003,3673593.6217606356
2010-07-22,2541677.7440266353,1150883.5315649996,3692561.275591635
2010-07-23,2541677.7440266353,1148845.315539,3690523.0595656354
2010-07-26,2541677.7440266353,1166098.9712480002,3707776.7152746357
2010-07-27,2541677.7440266353,1159819.4998569998,3701497.243883635
2010-07-28,2541677.7440266353,1183972.661138,3725650.4051646353
2010-07-29,2541677.7440266353,1197177.4281290001,3738855.1721556354
2010-07-30,2541677.7440266353,1194363.677227,3736041.4212536355
2010-08-02,2541677.7440266353,1212806.813575,3754484.5576016353
2010-08-03,1813948.7061504484,1905889.049383,3719837.7555334484
2010-08-04,1813948.7061504484,1923616.9924429997,3737565.698593448
2010-08-05,1813948.7061504484,1943875.4270569999,3757824.1332074483
2010-08-06,1813948.7061504484,1982349.995988,3796298.702138448
2010-08-09,1813948.7061504484,2014311.0631079997,3828259.769258448
2010-08-10,1813948.7061504484,1956624.887246,3770573.5933964485
2010-08-11,1813948.7061504484,1984495.2544840002,3798443.9606344486
2010-08-12,1813948.7061504484,1963790.243761,3777738.949911448
2010-08-13,1813948.7061504484,1987074.4052009995,3801023.111351448
2010-08-16,1813948.7061504484,2031287.3334759998,3845236.0396264484
2010-08-17,1813948.7061504484,2045958.4860880007,3859907.192238449
2010-08-18,1813948.7061504484,2058668.9670829992,3872617.6732334476
2010-08-19,1813948.7061504484,2055477.628291,3869426.3344414486
2010-08-20,1813948.7061504484,2016738.1084389999,3830686.8145894483
2010-08-23,1813948.7061504484,2034562.931451,3848511.637601448
2010-08-24,1813948.7061504484,2067464.8970339997,3881413.603184448
2010-08-25,1813948.7061504484,2021238.5088119996,3835187.214962448
2010-08-26,1813948.7061504484,2041013.2889810004,3854961.995131449
2010-08-27,1813948.7061504484,2046432.3948620001,3860381.101012449
2010-08-30,1813948.7061504484,2102148.8465070007,3916097.552657449
2010-08-31,1813948.7061504484,2132852.0614610002,3946800.7676114487
2010-09-01,1813948.7061504484,2099297.488059,3913246.1942094485
2010-09-02,1813948.7061504484,2150490.700684,3964439.406834448
2010-09-03,1813948.7061504484,2173365.603574,3987314.3097244482
2010-09-06,1813948.7061504484,2157978.981252,3971927.6874024486
2010-09-07,1813948.7061504484,2181325.7660689997,3995274.472219448
2010-09-08,1813948.7061504484,2208969.533987,4022918.2401374485
2010-09-09,1813948.7061504484,2187232.458293,4001181.164443448
2010-09-10,1813948.7061504484,2216237.8089079997,4030186.515058448
2010-09-13,1813948.7061504484,2250164.674048999,4064113.3801994473
2010-09-14,1813948.7061504484,2259489.974042,4073438.680192448
2010-09-15,1813948.7061504484,2227317.0619190005,4041265.768069449
2010-09-16,1813948.7061504484,2173382.7313320003,3987331.4374824488
2010-09-17,1813948.7061504484,2161252.0295449994,3975200.735695448
2010-09-20,1813948.7061504484,2132028.0247919993,3945976.7309424477
2010-09-21,1813948.7061504484,2124561.798143,3938510.5042934483
2010-09-27,1813948.7061504484,2185817.8538980004,3999766.560048449
2010-09-28,1813948.7061504484,2193218.485234,4007167.191384448
2010-09-29,1813948.7061504484,2165145.1645579995,3979093.870708448
2010-09-30,1813948.7061504484,2193209.3752129995,4007158.081363448
2010-10-08,1813948.7061504484,2251258.437926,4065207.1440764484
2010-10-11,1813948.7061504484,2268993.8497510003,4082942.5559014487
2010-10-12,1813948.7061504484,2280878.3395049996,4094827.045655448
2010-10-13,1813948.7061504484,2274437.7963360003,4088386.5024864487
2010-10-14,1813948.7061504484,2207702.0977979996,4021650.803948448
2010-10-15,1813948.7061504484,2223625.1617,4037573.8678504485
2010-10-18,1813948.7061504484,2181690.5711710006,3995639.277321449
2010-10-19,1813948.7061504484,2251047.767362001,4064996.4735124493
2010-10-20,1813948.7061504484,2259899.566015,4073848.2721654484
2010-10-21,1813948.7061504484,2290224.0933120004,4104172.799462449
2010-10-22,1813948.7061504484,2314948.2813539994,4128896.987504448
2010-10-25,1813948.7061504484,2370907.544309,4184856.2504594484
2010-10-26,1813948.7061504484,2391069.945346,4205018.651496449
2010-10-27,1813948.7061504484,2373702.0463830004,4187650.752533449
2010-10-28,1813948.7061504484,2378899.6067880006,4192848.312938449
2010-10-29,1813948.7061504484,2420256.6523709996,4234205.358521448
2010-11-01,1813948.7061504484,2489042.548317,4302991.254467448
2010-11-02,826347.7038537177,3448720.1568019986,4275067.860655717
2010-11-03,826347.7038537177,3376515.1964499988,4202862.900303717
2010-11-04,826347.7038537177,3484555.0791529994,4310902.783006717
2010-11-05,826347.7038537177,3514254.4383740015,4340602.14222772
2010-11-08,826347.7038537177,3555956.1312430007,4382303.835096719
2010-11-09,826347.7038537177,3569660.1918659993,4396007.895719717
2010-11-10,826347.7038537177,3614102.4338649996,4440450.137718718
2010-11-11,826347.7038537177,3567940.982138001,4394288.685991718
2010-11-12,826347.7038537177,3336287.2885670005,4162634.992420718
2010-11-15,826347.7038537177,3406159.2532339995,4232506.957087717
2010-11-16,826347.7038537177,3282417.381774001,4108765.0856277184
2010-11-17,826347.7038537177,3162657.1437890013,3989004.847642719
2010-11-18,826347.7038537177,3215138.438598001,4041486.1424517184
2010-11-19,826347.7038537177,3295055.0898190006,4121402.793672718
2010-11-22,826347.7038537177,3348405.4324600003,4174753.136313718
2010-11-23,826347.7038537177,3287928.115780999,4114275.8196347165
2010-11-24,826347.7038537177,3375741.8484100006,4202089.552263718
2010-11-25,826347.7038537177,3394318.1005869997,4220665.804440717
2010-11-26,826347.7038537177,3378293.129900001,4204640.833753719
2010-11-29,826347.7038537177,3387046.294735999,4213393.998589717
2010-11-30,826347.7038537177,3312195.5901059993,4138543.293959717
2010-12-01,826347.7038537177,3311369.6411099997,4137717.3449637173
2010-12-02,826347.7038537177,3318594.070940999,4144941.7747947164
2010-12-03,826347.7038537177,3311659.4492229996,4138007.153076717
2010-12-06,826347.7038537177,3258116.5525009995,4084464.256354717
2010-12-07,826347.7038537177,3291629.7674159994,4117977.471269717
2010-12-08,826347.7038537177,3299639.3750279993,4125987.078881717
2010-12-09,826347.7038537177,3243934.239772,4070281.9436257174
2010-12-10,826347.7038537177,3294058.716722,4120406.4205757175
2010-12-13,826347.7038537177,3376980.5808559996,4203328.284709717
2010-12-14,826347.7038537177,3427787.4985390003,4254135.202392718
2010-12-15,826347.7038537177,3423868.099931999,4250215.803785717
2010-12-16,826347.7038537177,3420296.6986479987,4246644.402501716
2010-12-17,826347.7038537177,3439269.125362001,4265616.829215718
2010-12-20,826347.7038537177,3412637.6895639994,4238985.393417717
2010-12-21,826347.7038537177,3431352.997500999,4257700.701354717
2010-12-22,826347.7038537177,3407164.14,4233511.843853718
2010-12-23,826347.7038537177,3344598.828026001,4170946.5318797184
2010-12-24,826347.7038537177,3294247.1831040005,4120594.886957718
2010-12-27,826347.7038537177,3188086.099954,4014433.8038077177
2010-12-28,826347.7038537177,3117578.5305339987,3943926.2343877163
2010-12-29,826347.7038537177,3182945.9789769994,4009293.682830717
2010-12-30,826347.7038537177,3195712.306833,4022060.0106867175
2010-12-31,826347.7038537177,3287123.3982369998,4113471.1020907173
2011-01-04,826347.7038537177,3336689.1158410017,4163036.8196947193
2011-01-05,826347.7038537177,3338723.595115,4165071.2989687175
2011-01-06,826347.7038537177,3337633.0032240003,4163980.707077718
2011-01-07,826347.7038537177,3310336.604093001,4136684.3079467188
2011-01-10,826347.7038537177,3233116.9217299987,4059464.625583716
2011-01-11,826347.7038537177,3204450.8453369997,4030798.5491907173
2011-01-12,826347.7038537177,3217705.575756,4044053.2796097174
2011-01-13,826347.7038537177,3217450.563867999,4043798.2677217163
2011-01-14,826347.7038537177,3156021.294962,3982368.9988157176
2011-01-17,826347.7038537177,3032093.321878,3858441.0257317177
2011-01-18,826347.7038537177,3036016.5339680007,3862364.237821718
2011-01-19,826347.7038537177,3131160.3467119997,3957508.0505657173
2011-01-20,826347.7038537177,3019154.7958440003,3845502.499697718
2011-01-21,826347.7038537177,3042521.9199960013,3868869.623849719
2011-01-24,826347.7038537177,2968064.7748669996,3794412.478720717
2011-01-25,826347.7038537177,2902430.0708149998,3728777.7746687173
2011-01-26,826347.7038537177,2965023.7383779995,3791371.442231717
2011-01-27,826347.7038537177,3020530.9348829994,3846878.638736717
2011-01-28,826347.7038537177,3059123.896195001,3885471.6000487185
2011-01-31,826347.7038537177,3120237.919415999,3946585.6232697167
2011-02-01,358687.60952722497,3627137.4868079997,3985825.096335225
2011-02-09,358687.60952722497,3607913.4458569996,3966601.0553842247
2011-02-10,358687.60952722497,3697587.9250729987,4056275.534600224
2011-02-11,358687.60952722497,3721437.689238002,4080125.298765227
2011-02-14,358687.60952722497,3777374.8117859997,4136062.421313225
2011-02-15,358687.60952722497,3825918.5875109993,4184606.1970382244
2011-02-16,358687.60952722497,3883654.4772159997,4242342.086743224
2011-02-17,358687.60952722497,3931310.5171990017,4289998.126726227
2011-02-18,358687.60952722497,3899977.007321,4258664.616848225
2011-02-21,358687.60952722497,3985633.6391669996,4344321.248694224
2011-02-22,358687.60952722497,3887926.23083,4246613.840357224
2011-02-23,358687.60952722497,3926944.1503920006,4285631.759919225
2011-02-24,358687.60952722497,3937574.624507999,4296262.234035224
2011-02-25,358687.60952722497,3936754.2345850016,4295441.844112227
2011-02-28,358687.60952722497,3977498.905016,4336186.514543225
2011-03-01,358687.60952722497,4002880.539887001,4361568.1494142255
2011-03-02,358687.60952722497,3987408.107161,4346095.716688225
2011-03-03,358687.60952722497,3921023.4763350002,4279711.085862225
2011-03-04,358687.60952722497,3947229.1382319997,4305916.747759225
2011-03-07,358687.60952722497,3989754.3692999994,4348441.978827224
2011-03-08,358687.60952722497,4021044.399878,4379732.009405225
2011-03-09,358687.60952722497,4045967.083377,4404654.692904225
2011-03-10,358687.60952722497,4014520.894469001,4373208.503996226
2011-03-11,358687.60952722497,4002029.0001250007,4360716.609652226
2011-03-14,358687.60952722497,4019099.5790969995,4377787.188624225
2011-03-15,358687.60952722497,3996661.7669979995,4355349.376525224
2011-03-16,358687.60952722497,4062290.941564,4420978.551091225
2011-03-17,358687.60952722497,3982795.5780329998,4341483.187560225
2011-03-18,358687.60952722497,3994102.157543,4352789.7670702245
2011-03-21,358687.60952722497,3952608.8799259984,4311296.4894532235
2011-03-22,358687.60952722497,3952198.5069230003,4310886.116450225
2011-03-23,358687.60952722497,4000235.531836999,4358923.141364224
2011-03-24,358687.60952722497,3992523.9528229996,4351211.562350225
2011-03-25,358687.60952722497,4026504.259806,4385191.869333225
2011-03-28,358687.60952722497,4027242.669821,4385930.279348225
2011-03-29,358687.60952722497,3963625.6492549996,4322313.258782225
2011-03-30,358687.60952722497,3931160.408821998,4289848.018349223
2011-03-31,358687.60952722497,3884356.395410001,4243044.004937226
2011-04-01,358687.60952722497,3907055.899023999,4265743.508551224
2011-04-06,358687.60952722497,3898655.6546710003,4257343.264198225
2011-04-07,358687.60952722497,3919440.3692269986,4278127.978754223
2011-04-08,358687.60952722497,3965353.5244839983,4324041.134011223
2011-04-11,358687.60952722497,3959923.7905990006,4318611.400126225
2011-04-12,358687.60952722497,3928189.285459999,4286876.894987224
2011-04-13,358687.60952722497,3958426.0386009994,4317113.648128225
2011-04-14,358687.60952722497,3964850.1603609985,4323537.769888223
2011-04-15,358687.60952722497,3958367.2096629986,4317054.819190224
2011-04-18,358687.60952722497,3964183.3880950003,4322870.997622225
2011-04-19,358687.60952722497,3918117.6504909983,4276805.260018223
2011-04-20,358687.60952722497,3952598.5136770005,4311286.123204226
2011-04-21,358687.60952722497,3977736.3939,4336424.003427225
2011-04-22,358687.60952722497,3950214.274648,4308901.884175225
2011-04-25,358687.60952722497,3890678.863971001,4249366.473498226
2011-04-26,358687.60952722497,3838387.785249999,4197075.3947772235
2011-04-27,358687.60952722497,3786175.739296,4144863.348823225
2011-04-28,358687.60952722497,3669797.4674440008,4028485.076971226
2011-04-29,358687.60952722497,3726751.1780360006,4085438.7875632257
2011-05-03,358687.60952722497,3765375.705314,4124063.3148412253
2011-05-04,714802.7399927358,3294002.877595,4008805.617587736
2011-05-05,714802.7399927358,3295782.2484959993,4010584.988488735
2011-05-06,714802.7399927358,3314769.8655130006,4029572.6055057365
2011-05-09,714802.7399927358,3349340.4185980004,4064143.1585907363
2011-05-10,714802.7399927358,3380238.583038001,4095041.3230307368
2011-05-11,714802.7399927358,3395039.1499899994,4109841.8899827353
2011-05-12,714802.7399927358,3337261.4278410003,4052064.167833736
2011-05-13,714802.7399927358,3388391.5485160006,4103194.2885087365
2011-05-16,714802.7399927358,3394068.922884001,4108871.662876737
2011-05-17,714802.7399927358,3367177.2694169995,4081980.0094097354
2011-05-18,714802.7399927358,3372431.258498001,4087233.998490737
2011-05-19,714802.7399927358,3374844.099933001,4089646.839925737
2011-05-20,714802.7399927358,3358512.228523001,4073314.968515737
2011-05-23,714802.7399927358,3222542.825046,3937345.565038736
2011-05-24,714802.7399927358,3217273.8351660008,3932076.5751587367
2011-05-25,714802.7399927358,3192017.001929001,3906819.741921737
2011-05-26,714802.7399927358,3155459.776570002,3870262.516562738
2011-05-27,714802.7399927358,3041376.934650001,3756179.674642737
2011-05-30,714802.7399927358,2964996.1637680004,3679798.9037607363
2011-05-31,714802.7399927358,3030101.9414020013,3744904.681394737
2011-06-01,714802.7399927358,3063151.792298001,3777954.5322907367
2011-06-02,714802.7399927358,3026828.203511,3741630.943503736
2011-06-03,714802.7399927358,3090490.8101670016,3805293.5501597375
2011-06-07,714802.7399927358,3127105.923930001,3841908.663922737
2011-06-08,714802.7399927358,3171488.19029,3886290.9302827357
2011-06-09,714802.7399927358,3095505.055575,3810307.795567736
2011-06-10,714802.7399927358,3114999.941968,3829802.681960736
2011-06-13,714802.7399927358,3111468.481447002,3826271.221439738
2011-06-14,714802.7399927358,3158959.639752001,3873762.379744737
2011-06-15,714802.7399927358,3129755.5573789994,3844558.2973717353
2011-06-16,714802.7399927358,3048881.22835,3763683.968342736
2011-06-17,714802.7399927358,3014938.485500001,3729741.225492737
2011-06-20,714802.7399927358,2987391.0141519993,3702193.754144735
2011-06-21,714802.7399927358,3031879.442084,3746682.182076736
2011-06-22,714802.7399927358,3036346.099986002,3751148.8399787378
2011-06-23,714802.7399927358,3088252.5541860005,3803055.2941787364
2011-06-24,714802.7399927358,3149774.1089810007,3864576.8489737366
2011-06-27,714802.7399927358,3192011.0340010007,3906813.7739937366
2011-06-28,714802.7399927358,3202671.430534,3917474.170526736
2011-06-29,714802.7399927358,3150070.916699001,3864873.656691737
2011-06-30,714802.7399927358,3190115.8244220014,3904918.5644147373
2011-07-01,714802.7399927358,3218640.593024,3933443.333016736
2011-07-04,714802.7399927358,3291417.3371340013,4006220.077126737
2011-07-05,714802.7399927358,3332692.359706,4047495.099698736
2011-07-06,714802.7399927358,3339830.9562199996,4054633.6962127355
2011-07-07,714802.7399927358,3333883.654293999,4048686.394286735
2011-07-08,714802.7399927358,3339410.1360200006,4054212.8760127365
2011-07-11,714802.7399927358,3357561.8958530007,4072364.6358457366
2011-07-12,714802.7399927358,3305174.552161,4019977.292153736
2011-07-13,714802.7399927358,3364658.4878809997,4079461.2278737356
2011-07-14,714802.7399927358,3390994.712389001,4105797.452381737
2011-07-15,714802.7399927358,3404426.791924,4119229.5319167357
2011-07-18,714802.7399927358,3410173.737179,4124976.477171736
2011-07-19,714802.7399927358,3389752.266753002,4104555.006745738
2011-07-20,714802.7399927358,3387696.746342,4102499.486334736
2011-07-21,714802.7399927358,3344132.8578180014,4058935.5978107373
2011-07-22,714802.7399927358,3365425.449042,4080228.189034736
2011-07-25,714802.7399927358,3215443.493954001,3930246.233946737
2011-07-26,714802.7399927358,3237676.126965,3952478.8669577357
2011-07-27,714802.7399927358,3279485.993053,3994288.733045736
2011-07-28,714802.7399927358,3259382.403146001,3974185.143138737
2011-07-29,714802.7399927358,3224377.723443001,3939180.463435737
2011-08-01,714802.7399927358,3242380.8248,3957183.564792736
2011-08-02,705930.8821551108,3230209.5026090005,3936140.3847641116
2011-08-03,705930.8821551108,3236549.320438,3942480.2025931105
2011-08-04,705930.8821551108,3266436.0294220005,3972366.911577111
2011-08-05,705930.8821551108,3184148.37586,3890079.258015111
2011-08-08,705930.8821551108,3014681.0284840013,3720611.910639112
2011-08-09,705930.8821551108,2999620.379938999,3705551.2620941103
2011-08-10,705930.8821551108,3041163.7332830005,3747094.615438111
2011-08-11,705930.8821551108,3084990.8229129994,3790921.7050681105
2011-08-12,705930.8821551108,3124764.100124,3830694.9822791107
2011-08-15,705930.8821551108,3172008.677327,3877939.5594821107
2011-08-16,705930.8821551108,3151736.505924001,3857667.3880791115
2011-08-17,705930.8821551108,3141106.7650390007,3847037.6471941117
2011-08-18,705930.8821551108,3107200.2822950007,3813131.164450112
2011-08-19,705930.8821551108,3071095.2929110015,3777026.1750661125
2011-08-22,705930.8821551108,3050269.729978,3756200.612133111
2011-08-23,705930.8821551108,3102026.4002850004,3807957.282440111
2011-08-24,705930.8821551108,3099989.8216950004,3805920.703850111
2011-08-25,705930.8821551108,3151373.2402629997,3857304.1224181103
2011-08-26,705930.8821551108,3156416.888088001,3862347.770243112
2011-08-29,705930.8821551108,3139737.868417,3845668.7505721105
2011-08-30,705930.8821551108,3110203.521324,3816134.4034791104
2011-08-31,705930.8821551108,3095805.834547,3801736.716702111
2011-09-01,705930.8821551108,3071985.7467070012,3777916.628862112
2011-09-02,705930.8821551108,3040588.413283001,3746519.2954381118
2011-09-05,705930.8821551108,2955174.2387820007,3661105.120937112
2011-09-06,705930.8821551108,2935268.868491001,3641199.7506461116
2011-09-07,705930.8821551108,3000066.006467999,3705996.88862311
2011-09-08,705930.8821551108,2970222.316710001,3676153.198865112
2011-09-09,705930.8821551108,2960475.605248,3666406.4874031106
2011-09-13,705930.8821551108,2915546.1981850006,3621477.0803401116
2011-09-14,705930.8821551108,2956738.5164789995,3662669.3986341106
2011-09-15,705930.8821551108,2964032.339591001,3669963.221746112
2011-09-16,705930.8821551108,2980207.5756169995,3686138.4577721106
2011-09-19,705930.8821551108,2920618.263204,3626549.145359111
2011-09-20,705930.8821551108,2937969.674726,3643900.556881111
2011-09-21,705930.8821551108,3024175.262613,3730106.1447681105
2011-09-22,705930.8821551108,2949538.844407001,3655469.7265621116
2011-09-23,705930.8821551108,2917360.7033009985,3623291.5854561096
2011-09-26,705930.8821551108,2870667.525736,3576598.4078911105
2011-09-27,705930.8821551108,2870262.698056,3576193.5802111104
2011-09-28,705930.8821551108,2818850.772112999,3524781.65426811
2011-09-29,705930.8821551108,2708021.611860002,3413952.4940151125
2011-09-30,705930.8821551108,2703546.7254500017,3409477.6076051127
2011-10-10,705930.8821551108,2688632.09309,3394562.9752451107
2011-10-11,705930.8821551108,2680933.610424,3386864.492579111
2011-10-12,705930.8821551108,2772913.046111,3478843.928266111
2011-10-13,705930.8821551108,2801350.7414429993,3507281.62359811
2011-10-14,705930.8821551108,2792741.8398660016,3498672.722021112
2011-10-17,705930.8821551108,2812317.764324,3518248.646479111
2011-10-18,705930.8821551108,2726933.743663,3432864.625818111
2011-10-19,705930.8821551108,2723440.0317820003,3429370.9139371114
2011-10-20,705930.8821551108,2643127.556983001,3349058.4391381117
2011-10-21,705930.8821551108,2585915.91109,3291846.7932451107
2011-10-24,705930.8821551108,2625486.5811210014,3331417.4632761125
2011-10-25,705930.8821551108,2695039.7175060003,3400970.599661111
2011-10-26,705930.8821551108,2712616.3002829994,3418547.18243811
2011-10-27,705930.8821551108,2713881.795356999,3419812.67751211
2011-10-28,705930.8821551108,2764667.8390960004,3470598.7212511115
2011-10-31,705930.8821551108,2785543.271812,3491474.1539671104
2011-11-01,1891164.4793603201,1599306.8438909985,3490471.3232513187
2011-11-02,1891164.4793603201,1614811.0565820003,3505975.5359423207
2011-11-03,1891164.4793603201,1623164.4692490008,3514328.948609321
2011-11-04,1891164.4793603201,1637711.0400869993,3528875.519447319
2011-11-07,1891164.4793603201,1632827.487278999,3523991.9666393194
2011-11-08,1891164.4793603201,1615114.0289460004,3506278.5083063208
2011-11-09,1891164.4793603201,1637130.3190310004,3528294.7983913207
2011-11-10,1891164.4793603201,1613584.617669,3504749.09702932
2011-11-11,1891164.4793603201,1615545.4962860006,3506709.9756463207
2011-11-14,1891164.4793603201,1655525.6770310004,3546690.1563913208
2011-11-15,1891164.4793603201,1667363.1367650006,3558527.616125321
2011-11-16,1891164.4793603201,1636412.6278219996,3527577.1071823197
2011-11-17,1891164.4793603201,1646180.7922979996,3537345.27165832
2011-11-18,1891164.4793603201,1599496.4614350006,3490660.940795321
2011-11-21,1891164.4793603201,1597341.785332999,3488506.264693319
2011-11-22,1891164.4793603201,1599755.5169009997,3490919.99626132
2011-11-23,1891164.4793603201,1597631.284487,3488795.7638473203
2011-11-24,1891164.4793603201,1601071.5968710002,3492236.0762313204
2011-11-25,1891164.4793603201,1594647.771783001,3485812.2511433214
2011-11-28,1891164.4793603201,1589647.008724,3480811.48808432
2011-11-29,1891164.4793603201,1606076.0594400002,3497240.5388003206
2011-11-30,1891164.4793603201,1543984.9051479995,3435149.3845083197
2011-12-01,1891164.4793603201,1569816.9023619995,3460981.38172232
2011-12-02,1891164.4793603201,1536547.1440130004,3427711.6233733203
2011-12-05,1891164.4793603201,1485644.1418169995,3376808.6211773194
2011-12-06,1891164.4793603201,1475439.044137999,3366603.523498319
2011-12-07,1891164.4793603201,1477569.9255890003,3368734.4049493205
2011-12-08,1891164.4793603201,1479056.0053589998,3370220.48471932
2011-12-09,1891164.4793603201,1463164.2569420002,3354328.7363023204
2011-12-12,1891164.4793603201,1443959.0818609996,3335123.5612213197
2011-12-13,1891164.4793603201,1382339.2715680003,3273503.7509283205
2011-12-14,1891164.4793603201,1351477.9917039995,3242642.47106432
2011-12-15,1891164.4793603201,1303008.8214609995,3194173.3008213197
2011-12-16,1891164.4793603201,1328693.1264570004,3219857.6058173208
2011-12-19,1891164.4793603201,1320486.4976620001,3211650.97702232
2011-12-20,1891164.4793603201,1328745.1715180003,3219909.6508783204
2011-12-21,1891164.4793603201,1290282.9092740002,3181447.3886343203
2011-12-22,1891164.4793603201,1268488.8656709993,3159653.345031319
2011-12-23,1891164.4793603201,1279679.2178769996,3170843.69723732
2011-12-26,1891164.4793603201,1270765.0286440004,3161929.508004321
2011-12-27,1891164.4793603201,1239700.90542,3130865.3847803203
2011-12-28,1891164.4793603201,1237058.437129,3128222.91648932
2011-12-29,1891164.4793603201,1240026.1134919997,3131190.5928523196
2011-12-30,1891164.4793603201,1258055.6485349995,3149220.12789532
2012-01-04,1891164.4793603201,1225017.9582890002,3116182.4376493203
2012-01-05,1891164.4793603201,1179325.2664990001,3070489.7458593203
2012-01-06,1891164.4793603201,1180944.6267199998,3072109.1060803197
2012-01-09,1891164.4793603201,1230467.9673880003,3121632.4467483205
2012-01-10,1891164.4793603201,1279377.8169959998,3170542.29635632
2012-01-11,1891164.4793603201,1287563.4406609994,3178727.9200213198
2012-01-12,1891164.4793603201,1292568.6719319993,3183733.1512923194
2012-01-13,1891164.4793603201,1264550.6021340005,3155715.0814943206
2012-01-16,1891164.4793603201,1218535.0396810009,3109699.5190413212
2012-01-17,1891164.4793603201,1284870.4180589993,3176034.8974193195
2012-01-18,1891164.4793603201,1267065.10545,3158229.5848103203
2012-01-19,1891164.4793603201,1275500.0349619999,3166664.51432232
2012-01-20,1891164.4793603201,1282527.7381310002,3173692.2174913203
2012-01-30,1891164.4793603201,1278904.0574140002,3170068.5367743205
2012-01-31,1891164.4793603201,1292969.113031,3184133.59239132
2012-02-01,1457861.29721457,1732571.2064259998,3190432.5036405697
2012-02-02,1457861.29721457,1752719.474213,3210580.77142757
2012-02-03,1457861.29721457,1775317.1908060005,3233178.4880205705
2012-02-06,1457861.29721457,1795375.702208,3253236.9994225698
2012-02-07,1457861.29721457,1769008.9909580005,3226870.2881725705
2012-02-08,1457861.29721457,1823481.8514699996,3281343.1486845696
2012-02-09,1457861.29721457,1845166.7801660001,3303028.07738057
2012-02-10,1457861.29721457,1882815.123162,3340676.42037657
2012-02-13,1457861.29721457,1907958.5725900002,3365819.8698045705
2012-02-14,1457861.29721457,1916311.9867520006,3374173.2839665706
2012-02-15,1457861.29721457,1944728.3719900008,3402589.669204571
2012-02-16,1457861.29721457,1937806.768352,3395668.06556657
2012-02-17,1457861.29721457,1962720.870351999,3420582.167566569
2012-02-20,1457861.29721457,1958750.6842040003,3416611.9814185705
2012-02-21,1457861.29721457,1996509.412792,3454370.71000657
2012-02-22,1457861.29721457,2045143.7510229999,3503005.0482375696
2012-02-23,1457861.29721457,2085348.5094190002,3543209.80663357
2012-02-24,1457861.29721457,2079443.745262,3537305.0424765702
2012-02-27,1457861.29721457,2082907.988682,3540769.28589657
2012-02-28,1457861.29721457,2072719.046445,3530580.34365957
2012-02-29,1457861.29721457,2075205.4997999994,3533066.7970145694
2012-03-01,1457861.29721457,2068850.0830390006,3526711.3802535706
2012-03-02,1457861.29721457,2100538.6665859995,3558399.9638005695
2012-03-05,1457861.29721457,2108202.9114380004,3566064.2086525704
2012-03-06,1457861.29721457,2083067.1613369994,3540928.4585515694
2012-03-07,1457861.29721457,2087816.1222099995,3545677.4194245692
2012-03-08,1457861.29721457,2107613.694574,3565474.99178857
2012-03-09,1457861.29721457,2125010.7194020003,3582872.0166165703
